sample,amusing,angry,annoying,anxious/tense,awe-inspiring/amazing,beautiful,bittersweet,calm/relaxing/serene,compassionate/sympathetic,dreamy,eerie/mysterious,energizing/pump-up,entrancing,erotic/desirous,euphoric/ecstatic,exciting,goose bumps,indignant/defiant,joyful/cheerful,nauseating/revolting,painful,proud/strong,romantic/loving,sad/depressing,scary/fearful,tender/longing,transcendent/mystical,triumphant/heroic
RzPLRdpA40Q_316.mp3,0,0,0.27778,0.16667,0,0,0,0,0,0.055556,0.055556,0.61111,0.16667,0,0.22222,0.44444,0.055556,0,0.11111,0.11111,0,0.055556,0,0,0,0.055556,0,0.055556
S1GQTuvLids_70.mp3,0,0,0,0,0.055556,0.38889,0.11111,0.27778,0.22222,0,0.055556,0,0,0,0.055556,0,0,0,0.055556,0,0,0.11111,0.27778,0.11111,0,0.22222,0.11111,0
S2Cti12XBw4_35.mp3,0.11111,0,0,0,0.11111,0.22222,0.055556,0.22222,0.11111,0.16667,0,0.055556,0.11111,0.055556,0.055556,0.11111,0.055556,0,0.27778,0,0,0.055556,0.27778,0,0,0,0,0.055556
S2N_uvnvGbI_173.mp3,0,0,0,0.055556,0.055556,0.055556,0,0.22222,0.16667,0.11111,0.055556,0.16667,0,0,0.11111,0.11111,0,0,0.055556,0,0,0.055556,0.055556,0.11111,0,0.16667,0.055556,0.11111
S2N_uvnvGbI_203.mp3,0,0,0,0,0,0.22222,0.27778,0.27778,0.27778,0.055556,0,0,0,0,0,0,0,0,0.055556,0,0.055556,0,0.22222,0.16667,0,0.27778,0,0
S3fTw_D3l10_76.mp3,0.055556,0,0.11111,0.055556,0.055556,0.16667,0,0.11111,0.11111,0,0,0.11111,0.055556,0,0,0.22222,0,0,0.38889,0.055556,0,0.055556,0,0,0,0.055556,0.11111,0
S7JcGThpR4E_45.mp3,0,0,0,0,0.055556,0.16667,0.055556,0.44444,0.16667,0.33333,0.16667,0,0.11111,0.055556,0,0,0,0,0,0,0.055556,0,0.055556,0.16667,0.055556,0.055556,0.22222,0
S7OCzDNeENg_1334.mp3,0,0,0,0,0.11111,0.27778,0,0.11111,0.22222,0.16667,0.11111,0,0.055556,0,0,0,0,0,0,0,0.055556,0.11111,0,0.11111,0,0.11111,0.16667,0.11111
S7OCzDNeENg_1510.mp3,0.055556,0,0,0,0.16667,0.11111,0,0.11111,0.27778,0.11111,0.055556,0.055556,0.055556,0,0.11111,0.055556,0,0,0.055556,0,0,0,0.38889,0,0,0.33333,0,0
S7OCzDNeENg_1570.mp3,0.055556,0,0,0,0,0.16667,0.055556,0.055556,0.11111,0.11111,0,0.33333,0.055556,0,0.22222,0.38889,0,0,0.22222,0,0,0.11111,0,0,0,0,0,0.055556
S7OCzDNeENg_3961.mp3,0,0.11111,0.16667,0.16667,0,0,0,0,0,0,0.33333,0.11111,0,0,0.055556,0.16667,0,0.16667,0,0,0.055556,0,0,0.11111,0.22222,0,0,0
S8QOaaoiT9U_12.mp3,0,0,0,0,0,0.16667,0.22222,0.16667,0.27778,0.16667,0.11111,0,0.11111,0.055556,0.055556,0,0,0,0,0,0.11111,0,0.16667,0.22222,0,0.22222,0,0
SACeGmvxE1A_1521.mp3,0,0,0,0,0,0.25926,0.037037,0.44444,0.18519,0.074074,0,0,0,0,0.037037,0.037037,0,0,0.037037,0,0,0,0.25926,0.11111,0,0.2963,0.037037,0
SACeGmvxE1A_1990.mp3,0.11111,0,0,0,0,0.11111,0.055556,0.22222,0.16667,0.16667,0,0,0.16667,0,0.055556,0.055556,0,0,0.22222,0,0,0.055556,0.16667,0,0,0.16667,0.11111,0
SDTZ7iX4vTQ_8.mp3,0.055556,0.055556,0.11111,0,0.055556,0,0,0,0,0.11111,0,0.5,0.27778,0,0.055556,0.27778,0,0.055556,0.38889,0.055556,0,0,0.055556,0,0,0,0,0
SRGii05yILI_90.mp3,0.055556,0,0.055556,0.33333,0,0.055556,0,0.055556,0,0,0.055556,0.11111,0,0,0.11111,0.27778,0,0,0.11111,0,0,0,0,0,0.16667,0,0,0
SWXmxHoU35E_71.mp3,0,0,0,0.11111,0.055556,0.33333,0,0.16667,0,0.11111,0.11111,0.16667,0.11111,0,0.055556,0.11111,0.055556,0.055556,0.11111,0,0,0.055556,0,0,0.055556,0,0.22222,0
SXJ4rL1gA7I_175.mp3,0.055556,0,0,0.055556,0.055556,0.44444,0.22222,0.27778,0.38889,0.055556,0,0.055556,0.11111,0,0,0,0,0,0,0,0.055556,0,0.22222,0.33333,0,0.16667,0.055556,0
SZ89bg3m1KU_18.mp3,0.055556,0,0,0.055556,0,0.11111,0.11111,0.27778,0.27778,0.16667,0.16667,0,0.16667,0,0,0,0,0.055556,0,0,0,0.055556,0.16667,0,0,0.22222,0,0
Sagg08DrO5U_0.mp3,0,0,0.055556,0,0.055556,0.055556,0,0.055556,0.055556,0.16667,0,0.5,0.22222,0,0.27778,0.16667,0,0,0.27778,0,0.055556,0,0.055556,0,0,0.055556,0,0.055556
Sailing Conductors - Nocturne&1.mp3,0,0,0,0.16667,0.11111,0.33333,0.27778,0.16667,0.16667,0.27778,0.11111,0,0.22222,0,0,0,0.16667,0,0,0,0.11111,0,0.11111,0.5,0.11111,0.16667,0.055556,0
Sailing Conductors - Nocturne&2.mp3,0.055556,0,0,0,0.11111,0.38889,0.11111,0.5,0.22222,0.22222,0.055556,0.16667,0.22222,0,0,0,0,0,0,0,0,0,0.33333,0.16667,0,0.22222,0,0
Sailing Conductors - Nocturne&3.mp3,0,0,0,0,0.11111,0.44444,0.33333,0.27778,0.33333,0.33333,0.11111,0,0.055556,0.055556,0,0,0,0,0.055556,0,0.055556,0,0.16667,0.5,0,0.33333,0,0
SbdzPZqRWLE_56.mp3,0,0,0,0.055556,0.055556,0.055556,0.055556,0.055556,0.055556,0.11111,0.11111,0.11111,0.055556,0.38889,0.055556,0,0,0,0.055556,0,0,0.055556,0.44444,0,0,0.22222,0.055556,0
Sexiest trumpet solo ever-R17t65gL-ZU&1.mp3,0.055556,0,0.16667,0.11111,0.055556,0,0.055556,0.055556,0.11111,0.11111,0.055556,0.16667,0.055556,0.33333,0.11111,0.16667,0.055556,0.16667,0.22222,0.055556,0,0.16667,0.27778,0,0,0.11111,0,0.11111
SfYXCwmgOoc_30.mp3,0.38889,0,0,0.27778,0.055556,0.16667,0.055556,0.11111,0.055556,0.055556,0.16667,0.11111,0.11111,0,0.055556,0.11111,0,0,0.055556,0,0,0,0,0,0,0,0,0
Shire_BilbosSong_short.mp3,0,0,0.055556,0,0.16667,0.22222,0.11111,0.22222,0.22222,0.33333,0.22222,0,0,0,0,0,0.055556,0,0.11111,0,0.055556,0,0.16667,0.055556,0,0.22222,0.27778,0
Shire_Heroic_short.mp3,0,0,0,0.055556,0.27778,0.27778,0.055556,0.055556,0.055556,0,0,0.055556,0,0,0,0.16667,0,0,0.22222,0.055556,0.055556,0.22222,0.055556,0.055556,0,0,0,0.27778
Shire_Hymn_short.mp3,0,0,0,0,0.055556,0.27778,0.11111,0.33333,0.22222,0.22222,0,0,0,0,0,0,0,0.055556,0.11111,0,0,0.055556,0.11111,0.22222,0,0.16667,0,0.22222
Shire_InDreams_short.mp3,0,0,0,0,0.27778,0.38889,0.055556,0.5,0.22222,0.38889,0.11111,0,0.055556,0,0.055556,0,0.11111,0,0,0,0,0,0.22222,0.055556,0,0.16667,0.055556,0.055556
Shire_Lullaby_short.mp3,0,0,0,0.055556,0.16667,0.16667,0.055556,0.33333,0.33333,0.055556,0,0,0.11111,0,0.055556,0,0.055556,0.055556,0.055556,0,0,0.055556,0.055556,0.11111,0,0.055556,0,0.22222
Shire_MerryWarrior_short.mp3,0,0,0,0,0.055556,0.16667,0.055556,0.22222,0.055556,0.11111,0,0,0.16667,0,0.055556,0.055556,0,0,0,0,0,0.11111,0.33333,0.22222,0,0.27778,0.11111,0
Shire_PensiveOutline_short.mp3,0,0,0,0.055556,0.27778,0.22222,0.11111,0.5,0.33333,0.055556,0,0,0.055556,0,0.055556,0,0.055556,0,0.055556,0,0,0.055556,0.27778,0.11111,0,0.22222,0.055556,0.11111
Shire_Pensivesustained_short.mp3,0,0,0,0,0.16667,0.33333,0.055556,0.38889,0.16667,0.055556,0.055556,0,0.16667,0,0.055556,0,0,0,0.11111,0,0,0.055556,0.16667,0.055556,0,0,0.055556,0.11111
Shire_Playful_short.mp3,0.055556,0,0,0.055556,0.11111,0.33333,0.11111,0.11111,0.27778,0.11111,0.055556,0.055556,0.22222,0,0.11111,0.11111,0,0,0.22222,0,0,0,0.11111,0.11111,0,0.055556,0,0
Shire_Rural_short.mp3,0.11111,0,0,0,0.16667,0.22222,0,0.33333,0.16667,0.055556,0,0.055556,0.055556,0,0.16667,0,0,0,0.11111,0,0,0.055556,0.22222,0.055556,0,0.16667,0.11111,0.055556
Shire_Understanding_short.mp3,0,0,0,0.055556,0.22222,0.16667,0.055556,0.22222,0.44444,0.055556,0.11111,0,0,0,0,0.055556,0,0.055556,0.055556,0,0,0.11111,0.22222,0.22222,0,0.22222,0,0.22222
Shire_fa_Reborn_short.mp3,0,0,0.055556,0,0.16667,0.5,0.11111,0.38889,0.27778,0.27778,0.11111,0,0.055556,0.055556,0.055556,0,0,0,0.055556,0,0.055556,0,0.33333,0.055556,0,0.16667,0.27778,0
Shire_sha_HobAntics_short.mp3,0.16667,0,0,0.33333,0.11111,0.16667,0,0.055556,0.055556,0.055556,0.055556,0.11111,0.055556,0,0,0.11111,0,0.055556,0.055556,0,0,0.11111,0,0,0.11111,0,0,0.11111
Shire_sha_TwoStepFigure.mp3,0.27778,0,0,0.055556,0.16667,0.22222,0.055556,0.11111,0.055556,0,0.055556,0.055556,0.16667,0,0,0.16667,0,0.11111,0.22222,0,0,0,0.055556,0,0,0,0.11111,0
Snail Mail - Thinning&sMRHo7jDgyA&fix.mp3,0,0.11111,0,0.11111,0,0,0,0.11111,0,0,0,0.22222,0,0,0.22222,0.22222,0,0.33333,0.33333,0,0,0.22222,0,0,0,0,0,0.11111
Snails and Barry White_VMEJMjGgeus_1.mp3,0,0,0,0,0,0.11111,0,0.27778,0,0.055556,0.055556,0.11111,0.055556,0.61111,0.055556,0.055556,0,0,0,0,0,0,0.27778,0,0,0.11111,0.055556,0
Snails and Barry White_VMEJMjGgeus_2.mp3,0,0,0.055556,0.11111,0,0,0,0.27778,0.055556,0,0.055556,0,0.11111,0.16667,0.055556,0.11111,0,0,0.16667,0,0,0,0.16667,0,0,0.22222,0,0
Snails and Barry White_VMEJMjGgeus_3.mp3,0.055556,0,0,0,0,0,0,0.16667,0,0,0.16667,0.11111,0.11111,0.055556,0,0.22222,0,0.16667,0.11111,0,0,0.11111,0.055556,0,0,0.055556,0,0.055556
SocQ8Im0P2I_40.mp3,0.055556,0,0.16667,0.055556,0.16667,0.11111,0,0.11111,0.16667,0.22222,0.33333,0.22222,0.27778,0.055556,0.27778,0.055556,0,0,0.11111,0,0,0,0.055556,0,0,0,0.11111,0
SoundRing_female-crooning-app_short.mp3,0,0,0.055556,0.055556,0,0.16667,0,0.11111,0.055556,0.055556,0.11111,0,0,0,0,0,0.055556,0,0,0,0.11111,0,0.11111,0.38889,0.11111,0.055556,0.11111,0.055556
Ss0kFNUP4P4_15.mp3,0,0,0,0.055556,0.055556,0.055556,0.11111,0.11111,0.22222,0.16667,0.055556,0.055556,0.055556,0.055556,0.055556,0.11111,0.11111,0.055556,0.055556,0.055556,0,0.22222,0.11111,0.16667,0,0.055556,0.055556,0.16667
Ssvu2yncgWU_31.mp3,0.38889,0,0.27778,0.11111,0.055556,0,0,0.055556,0,0,0,0.22222,0.11111,0,0.16667,0.11111,0,0,0.55556,0,0,0,0,0,0,0,0,0
Sunflower Bean - Easier Said&xykuu_pVZak.mp3,0.16667,0,0.055556,0.055556,0.055556,0.055556,0,0.055556,0.11111,0,0,0.27778,0.055556,0,0.11111,0.16667,0,0.055556,0.38889,0,0,0.055556,0.11111,0,0,0.055556,0,0
Susanne Sundfor - Fade Away&7n2as9NM9d0&2.mp3,0.11111,0,0,0,0,0.11111,0,0.22222,0.055556,0.11111,0,0.055556,0,0.055556,0.16667,0.22222,0,0,0.33333,0,0,0.11111,0.055556,0,0,0.055556,0.055556,0
Susanne Sundfor - Fade Away&7n2as9NM9d0.mp3,0.22222,0,0,0,0.055556,0.055556,0,0.11111,0.055556,0,0,0.33333,0.11111,0,0.11111,0.22222,0,0.055556,0.44444,0,0,0,0,0,0,0.055556,0,0.055556
SvYK5AKpIog_33.mp3,0.055556,0.083333,0.22222,0.16667,0.055556,0,0,0,0,0,0.027778,0.66667,0.19444,0,0.083333,0.30556,0.027778,0.055556,0.083333,0.027778,0,0.13889,0,0,0,0,0.027778,0.083333
T5DnqW3F57E_4.mp3,0.61111,0,0,0.055556,0.11111,0.055556,0.055556,0.055556,0,0,0,0.22222,0.11111,0,0.055556,0.22222,0,0,0.38889,0,0,0.055556,0,0,0,0,0,0
TKAwPA14Ni4_22.mp3,0.055556,0.16667,0.11111,0.11111,0.11111,0,0,0.055556,0,0,0.055556,0.16667,0,0.055556,0.055556,0.11111,0,0.16667,0,0,0.11111,0.22222,0,0.055556,0,0,0.055556,0.11111
TKfS5zVfGBc_4.mp3,0.11111,0,0.16667,0.11111,0.11111,0,0,0.055556,0,0.11111,0.16667,0.27778,0.11111,0.16667,0.16667,0.16667,0,0,0.11111,0,0,0.055556,0.055556,0,0,0,0.11111,0
TOg4TZH9uS4_62.mp3,0,0,0,0,0.055556,0.11111,0.055556,0.16667,0.11111,0.16667,0,0.055556,0.11111,0.055556,0.055556,0.055556,0.055556,0.055556,0.055556,0,0,0.11111,0.27778,0.11111,0,0.16667,0.11111,0
TQUsnto_3pw_77.mp3,0,0.18519,0.11111,0.2963,0.11111,0,0,0,0,0,0.074074,0.2963,0.074074,0,0.074074,0.14815,0.037037,0.14815,0,0,0,0.33333,0,0,0.22222,0,0.11111,0.40741
TRi9A1edi8o_30.mp3,0.11111,0,0.33333,0,0,0,0,0,0,0,0,0.55556,0.22222,0,0.27778,0.16667,0,0,0.22222,0.11111,0,0,0.055556,0,0,0,0,0
TT5u2xVEO5M_32.mp3,0,0,0.055556,0,0.055556,0.22222,0.16667,0.22222,0.38889,0.11111,0,0,0,0,0,0,0,0,0,0,0.11111,0,0.27778,0.33333,0,0.22222,0,0
TT5u2xVEO5M_88.mp3,0,0,0,0,0.11111,0.16667,0.055556,0.33333,0.33333,0.16667,0.055556,0,0.055556,0,0,0,0,0,0,0,0.11111,0.055556,0.33333,0.22222,0.055556,0.27778,0,0
TUWi9ytJhDc_115.mp3,0.055556,0.055556,0.11111,0.16667,0.055556,0,0,0,0,0,0.27778,0.055556,0,0,0,0,0.16667,0,0,0.055556,0,0.055556,0,0,0.55556,0,0,0
TUWi9ytJhDc_35.mp3,0,0,0,0.22222,0,0.055556,0,0,0.055556,0,0.38889,0.11111,0,0,0,0.055556,0.11111,0,0,0,0.055556,0,0,0,0.61111,0,0,0
TZMoS2QBc8U_16.mp3,0,0,0,0,0,0.22222,0.055556,0.33333,0.055556,0.33333,0.11111,0,0,0.11111,0,0,0.055556,0,0,0,0.055556,0,0.055556,0.27778,0,0.11111,0.11111,0
Tame Impala - Endors Toi&vTU2iSdsU8Q.mp3,0.16667,0,0.11111,0.055556,0.11111,0,0,0.11111,0,0,0.22222,0.16667,0.11111,0,0,0.16667,0,0,0,0,0,0,0,0,0.11111,0,0.22222,0
Tame Impala - Nangs_XK7bE6rFM6M_1.mp3,0,0.055556,0.44444,0.16667,0,0,0,0,0,0.22222,0.22222,0.055556,0.27778,0.055556,0,0,0,0.055556,0,0.055556,0,0.055556,0,0,0,0,0.16667,0
Tao67Idz3Uc_94.mp3,0.38889,0.055556,0.27778,0.22222,0,0,0,0,0,0,0,0.16667,0.055556,0,0.055556,0.055556,0,0,0.16667,0,0,0,0,0,0,0,0,0
TdVDKcfw6NQ_0.mp3,0,0,0,0,0,0.11111,0.11111,0.44444,0.11111,0.16667,0.16667,0,0.11111,0.11111,0,0,0,0.055556,0.055556,0,0,0,0.055556,0.11111,0.11111,0,0.16667,0
ThZSrMGb7Wo_479.mp3,0,0.055556,0,0.16667,0.055556,0,0.055556,0.11111,0.055556,0,0,0.27778,0.22222,0.055556,0.11111,0.27778,0,0.27778,0.055556,0,0.055556,0.16667,0,0,0,0.055556,0.055556,0.22222
The Avalanches - Because I'm Me&eu0KsZ_MVBc.mp3,0.11111,0,0.11111,0.055556,0.055556,0,0,0.22222,0.055556,0.11111,0,0.27778,0.055556,0.055556,0.11111,0.11111,0,0,0.27778,0,0,0,0.11111,0.055556,0,0.055556,0.11111,0
The Knife - Heartbeats (Official Video)&pPD8Ja64mRU.mp3,0.055556,0,0,0,0,0,0,0.055556,0,0,0,0.5,0.16667,0.055556,0.11111,0.16667,0,0.055556,0.11111,0,0,0.055556,0,0.055556,0.11111,0,0.055556,0.055556
The War on Drugs - 'Red Eyes' (Official Video)&1LmX5c7HoUw.mp3,0.11111,0,0,0,0,0.11111,0,0.11111,0.16667,0.055556,0,0.55556,0,0.055556,0.16667,0.16667,0,0.11111,0.33333,0,0,0,0,0,0,0.055556,0,0
The Weeknd - I Feel It Coming ft Daft Punk&qFLhGq0060w.mp3,0.11111,0,0,0,0.055556,0.11111,0.16667,0.55556,0.11111,0,0,0.055556,0.11111,0.11111,0.055556,0.055556,0,0,0.055556,0,0,0,0.16667,0,0,0.16667,0.11111,0
The Weeknd - The Morning_5TAko3RH0bk_1.mp3,0.055556,0,0,0,0.055556,0.22222,0,0.38889,0.055556,0.27778,0.11111,0,0.11111,0.38889,0.11111,0.055556,0,0.055556,0.11111,0,0,0.16667,0.38889,0,0,0.22222,0.11111,0
The Weeknd - The Morning_5TAko3RH0bk_2.mp3,0,0,0,0,0.055556,0.055556,0.11111,0.27778,0.055556,0.16667,0.16667,0.055556,0.11111,0.27778,0,0,0.055556,0,0.11111,0,0,0,0.055556,0,0,0.16667,0.27778,0
The Weeknd - The Morning_5TAko3RH0bk_3.mp3,0.055556,0,0,0,0,0.11111,0,0.22222,0.11111,0.11111,0.055556,0.16667,0.22222,0.27778,0.055556,0,0,0,0,0,0,0,0.22222,0,0,0.16667,0.16667,0
The xx - Replica (Official Audio)&22OejDMPoRk.mp3,0.11111,0,0,0,0.055556,0.055556,0.11111,0.11111,0.11111,0.16667,0.11111,0.11111,0,0.11111,0.055556,0,0,0,0.055556,0,0,0,0.11111,0.11111,0,0.11111,0.16667,0
Thundercat - 'Show You The Way (feat Michael McDonald & Kenny Loggins)&62EmHhZSjEI.mp3,0.055556,0,0,0,0.055556,0.22222,0,0.27778,0.11111,0.055556,0,0.055556,0.16667,0.27778,0.11111,0,0,0,0.16667,0,0,0.055556,0.44444,0,0,0.27778,0,0
Thundercat - 'Them Changes' (Official Video)&GNCd_ERZvZM&2.mp3,0.027778,0,0.13889,0.027778,0.027778,0.11111,0.027778,0.33333,0.19444,0.44444,0.027778,0,0.083333,0.16667,0.055556,0,0.027778,0,0,0.027778,0,0,0.25,0.083333,0,0.19444,0.083333,0
Thundercat - 'Them Changes' (Official Video)&GNCd_ERZvZM&3.mp3,0,0,0,0,0.055556,0,0.055556,0.27778,0.11111,0.055556,0,0.16667,0.055556,0.22222,0.11111,0.055556,0,0,0.16667,0,0,0,0.33333,0,0,0.11111,0.055556,0
Thundercat - 'Them Changes' (Official Video)&GNCd_ERZvZM.mp3,0,0,0.055556,0.055556,0.11111,0.055556,0,0.33333,0.16667,0.16667,0.055556,0,0,0.11111,0.055556,0.11111,0,0,0.055556,0,0,0.055556,0.27778,0.11111,0,0.22222,0.055556,0
ThwSWIXhiRw_4.mp3,0,0,0.16667,0.27778,0.055556,0,0,0.055556,0.055556,0,0.38889,0,0,0,0.11111,0,0.055556,0,0,0,0.11111,0.055556,0,0.16667,0.27778,0,0.11111,0
Tm4Lp7A-75U_0.mp3,0,0.037037,0.22222,0.11111,0.11111,0,0,0,0,0,0,0.11111,0.11111,0,0.037037,0.074074,0,0.037037,0.037037,0,0,0.40741,0,0,0.037037,0,0,0.62963
TvyWRevLG5I_1595.mp3,0.11111,0,0,0.055556,0.055556,0.27778,0.22222,0.11111,0.22222,0.16667,0.11111,0.11111,0.22222,0.055556,0.11111,0.16667,0,0,0.055556,0,0,0.055556,0.33333,0.055556,0,0.16667,0,0
TvyWRevLG5I_470.mp3,0,0,0,0,0.11111,0.22222,0.22222,0.22222,0.22222,0.11111,0.055556,0,0.055556,0,0,0.055556,0.055556,0,0.11111,0,0,0,0.11111,0.11111,0.055556,0.22222,0,0
U0zcGaHE4-A_3601.mp3,0,0,0,0,0,0.27778,0,0.55556,0.055556,0.16667,0,0,0.16667,0.33333,0.055556,0,0,0,0.055556,0,0,0,0.61111,0,0,0.22222,0.055556,0
U0zcGaHE4-A_8.mp3,0,0,0.055556,0.055556,0,0.33333,0.16667,0.44444,0.11111,0.055556,0,0,0.055556,0.16667,0,0,0,0,0,0,0,0,0.38889,0,0,0.11111,0,0
U5ulj3tut3o_3.mp3,0,0.16667,0.055556,0.27778,0,0,0,0,0,0,0.11111,0.33333,0.055556,0.055556,0,0.055556,0,0.16667,0,0.055556,0.055556,0.055556,0,0,0.055556,0,0,0.11111
U6Xs-dh83i4_9.mp3,0,0,0,0,0,0.11111,0,0.22222,0.055556,0.16667,0,0,0.16667,0.38889,0.055556,0,0,0,0.055556,0,0,0,0.66667,0.055556,0,0.33333,0,0
UA8rcLvS1BY_30.mp3,0,0.11111,0.16667,0.27778,0,0,0,0,0,0,0.33333,0,0,0.055556,0,0,0.11111,0,0,0.055556,0,0,0,0,0.38889,0,0.11111,0.055556
UIIFFVuUj6U_5.mp3,0,0.16667,0.55556,0.16667,0,0,0,0,0,0,0,0.055556,0,0,0,0,0,0,0,0.055556,0.16667,0,0,0,0.16667,0,0,0
UPW8y6woTBI_10.mp3,0,0,0,0,0.11111,0.11111,0.16667,0.5,0.16667,0.5,0.11111,0,0.22222,0.055556,0,0,0,0,0,0,0,0,0.11111,0.11111,0,0.22222,0.055556,0
UWZlqjzZRDo_170.mp3,0,0,0,0,0,0.44444,0.5,0.5,0.38889,0.22222,0,0.055556,0.055556,0,0,0,0,0,0,0,0,0.055556,0.22222,0.27778,0,0.11111,0,0.055556
UWZlqjzZRDo_200.mp3,0.055556,0,0,0,0.055556,0.33333,0.22222,0.27778,0.16667,0.38889,0,0,0.16667,0.055556,0,0,0,0,0.11111,0,0,0,0.44444,0.27778,0,0.44444,0,0
UX9OJhEdE8U_14.mp3,0.055556,0,0,0,0.11111,0.22222,0.11111,0.33333,0.11111,0.16667,0.055556,0,0.11111,0,0.055556,0,0,0,0,0,0,0,0.33333,0.16667,0,0.16667,0.11111,0
U_HKsRVNWHg_22.mp3,0.16667,0,0.055556,0,0,0,0,0.38889,0,0.22222,0.055556,0.16667,0.22222,0,0,0.11111,0.055556,0,0.11111,0,0,0,0.055556,0,0,0.055556,0.11111,0
UbQgXeY_zi4_0.mp3,0.44444,0,0.055556,0.11111,0.11111,0,0.055556,0,0,0,0.055556,0.61111,0.11111,0,0.22222,0.27778,0.055556,0,0.33333,0,0,0.055556,0,0,0,0,0.055556,0.055556
Ud4HuAzHEUc_23.mp3,0,0.11111,0.055556,0.11111,0,0,0,0,0,0,0,0.55556,0.055556,0,0.16667,0.22222,0.055556,0.16667,0.16667,0,0,0.33333,0,0.055556,0,0,0,0.16667
UdTzFfT-frE_12.mp3,0.055556,0,0,0.16667,0.11111,0.055556,0,0,0,0.055556,0,0.5,0.055556,0,0.16667,0.44444,0,0.16667,0,0,0,0.16667,0,0,0,0,0.055556,0.27778
Uopa9kBbIUs_1060.mp3,0,0,0,0,0.11111,0.055556,0.11111,0.27778,0.33333,0.22222,0.055556,0,0,0,0.11111,0,0,0,0,0,0,0.055556,0.38889,0,0,0.33333,0,0
UpoP4YSFKGA_281.mp3,0,0,0,0.055556,0.055556,0.16667,0.055556,0.5,0.22222,0.11111,0,0,0,0,0.055556,0,0,0,0.055556,0,0,0.055556,0.33333,0.16667,0,0.16667,0,0
Use Me Bill Withers Lyrics_C0RtLx0X8rM_1.mp3,0.16667,0,0.055556,0,0,0.16667,0,0.22222,0,0.055556,0,0.27778,0.055556,0.22222,0.11111,0.055556,0,0.11111,0.38889,0,0,0.11111,0.22222,0,0,0,0,0
V1Tr1qCHwq4_53.mp3,0.22222,0.055556,0,0.16667,0.22222,0.055556,0.055556,0,0.055556,0.055556,0.055556,0.22222,0.055556,0,0.055556,0.27778,0.055556,0,0.44444,0,0,0.055556,0,0,0,0.055556,0,0.16667
V1bFr2SWP1I_2.mp3,0.22222,0,0,0.055556,0.16667,0.055556,0.055556,0.055556,0.16667,0.11111,0,0.22222,0.055556,0,0.16667,0.11111,0,0,0.61111,0,0,0,0.055556,0,0,0.11111,0,0
V1dxVl51Ff4_2.mp3,0,0.11111,0.33333,0.16667,0,0,0,0,0.055556,0,0,0.5,0.055556,0,0.055556,0.22222,0,0.22222,0.055556,0.055556,0.055556,0.22222,0,0,0.11111,0,0,0.11111
V3n78uCYdso_0.mp3,0.055556,0,0,0,0.16667,0.055556,0,0,0,0,0,0.66667,0.055556,0.055556,0.27778,0.5,0.055556,0.22222,0.27778,0,0,0.27778,0.055556,0,0,0,0,0.11111
V7-yAX9ijuM_35.mp3,0.055556,0.055556,0.16667,0.11111,0,0.11111,0,0,0,0.055556,0.055556,0.16667,0.22222,0.11111,0.11111,0.22222,0.055556,0,0.16667,0,0,0.11111,0.055556,0,0,0.11111,0.11111,0
V9Ty3YnWN80_730.mp3,0,0,0.16667,0.16667,0.055556,0,0,0.44444,0.11111,0.11111,0.22222,0,0.055556,0,0,0,0,0,0.055556,0,0,0,0.055556,0.055556,0,0.055556,0.22222,0
V9VoLCO-d6U_5.mp3,0,0,0,0,0,0.38889,0.055556,0.38889,0.11111,0,0,0,0.055556,0,0.055556,0,0.055556,0,0.22222,0,0,0,0.27778,0.055556,0,0.16667,0,0
V9vQ_y9JJ1E_430.mp3,0.055556,0,0.055556,0,0.11111,0,0.055556,0.27778,0.16667,0.16667,0.055556,0,0.11111,0.055556,0.055556,0.055556,0,0.055556,0.16667,0,0,0,0.16667,0,0,0.055556,0.055556,0
VAYQTA0BDx4_101.mp3,0.055556,0,0.055556,0.055556,0,0,0,0,0.055556,0,0,0.83333,0.11111,0,0.16667,0.5,0,0,0.22222,0,0,0,0,0,0,0,0.055556,0
VBmMU_iwe6U_8.mp3,0.055556,0.16667,0.22222,0.055556,0.055556,0,0,0,0,0,0.055556,0.38889,0.055556,0.055556,0.11111,0.055556,0,0,0,0.055556,0,0.055556,0,0,0.055556,0,0.055556,0.11111
VIkr-RcQ4l0_15.mp3,0,0,0,0,0,0.18519,0.22222,0.14815,0.25926,0.22222,0.25926,0,0.074074,0,0,0,0,0,0,0,0.074074,0.037037,0.074074,0.40741,0.037037,0.11111,0.25926,0.037037
VIkr-RcQ4l0_1557.mp3,0,0,0,0.11111,0.22222,0.11111,0,0,0.16667,0,0.055556,0.055556,0.055556,0,0,0.055556,0,0.16667,0,0,0,0.22222,0,0,0,0,0.11111,0.66667
VIkr-RcQ4l0_690.mp3,0,0,0,0,0.16667,0.16667,0,0.11111,0.055556,0.055556,0,0.055556,0.16667,0,0,0.055556,0,0,0,0,0,0.33333,0.055556,0.055556,0,0,0.16667,0.22222
VIkr-RcQ4l0_754.mp3,0,0,0,0,0,0.11111,0.16667,0.11111,0.11111,0.22222,0.22222,0,0.055556,0,0,0,0.11111,0,0,0,0,0,0,0.55556,0.11111,0.16667,0.16667,0
